Feature,CompGroup(C),BaseGroup(B),NumSamplesInC,NumSamplesInB,SignedFC,Tstatistic,Parameter,Pvalue,95%Conf.Int.1,95%Conf.Int.2,MeanC,MeanB,NullValue-DifferenceInMeans,Alternative,Method,FDR
X3241489_,Relapse,RelapseFree,20,20,-1.02247069873994,-0.149484384796403,34.7932683375031,0.882034574866536,-0.467543593318445,0.403424593318445,3.2648155,3.296875,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3148545_RSPO2,Relapse,RelapseFree,20,20,1.01543753889462,0.149749334539865,27.596757124005,0.882051462023364,-0.280421994421563,0.324624994421563,4.028619,4.0065175,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3927949_RNF160,Relapse,RelapseFree,20,20,1.02273012414724,0.149229161136249,37.2583763709815,0.882177649883503,-0.40773597743079,0.472586977430789,4.9108005,4.878375,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2435195_MRPL9,Relapse,RelapseFree,20,20,-1.0214602054913,-0.149128801996333,37.8128635107618,0.882244534311992,-0.446537545572876,0.385271545572876,6.5733475,6.6039805,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2365933_LOC100128751,Relapse,RelapseFree,20,20,1.01541325644045,0.149066828329548,37.9924930190364,0.882289367062785,-0.277614668871626,0.321748668871626,4.7976715,4.7756045,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2461935_GNG4,Relapse,RelapseFree,20,20,-1.01978604427565,-0.149058771636214,37.9067043909112,0.882297458782822,-0.412189984333875,0.355656984333875,4.940755,4.9690215,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2358136_C1orf51,Relapse,RelapseFree,20,20,1.00969705631805,0.149005299660359,37.9703716993943,0.882338042835441,-0.175234194784645,0.203079194784644,4.2687855,4.254863,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3865464_OPA3,Relapse,RelapseFree,20,20,-1.01060029065729,-0.148815644575125,37.962607507709,0.882486832826352,-0.222160448792599,0.1917354487926,4.4372445,4.452457,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3598165_PLEKHO2,Relapse,RelapseFree,20,20,-1.0122327096666,-0.1488400445218,36.8152767274279,0.882492173661687,-0.256370964328107,0.221288964328108,5.381923,5.399464,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2526080_LOC29034,Relapse,RelapseFree,20,20,1.01214886880223,0.148529084039174,37.99541220468,0.882710736972303,-0.220027771310763,0.254870771310762,3.0279105,3.010489,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3869396_ZNF841,Relapse,RelapseFree,20,20,-1.02219929397996,-0.14851736578828,35.1284586733347,0.882783775669873,-0.464611115202007,0.401258115202008,5.5016255,5.533302,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2526419_SPAG16,Relapse,RelapseFree,20,20,1.00964211812229,0.148441325512752,34.3594665887983,0.882862260606371,-0.175615068405263,0.203303068405263,3.3587905,3.3449465,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2821761_RGMB,Relapse,RelapseFree,20,20,1.01151625212723,0.148467591073964,31.6981022638297,0.882914247140617,-0.210208053694475,0.243247053694476,5.031626,5.0151065,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3791874_SERPINB11,Relapse,RelapseFree,20,20,-1.01345743697559,-0.148258840889165,37.9992474458444,0.882922460757107,-0.282618727248999,0.244047727248999,2.4352035,2.454489,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3607766_WDR93,Relapse,RelapseFree,20,20,1.0079363240018,0.148255959353562,37.0238430520571,0.88294529699372,-0.14445574160385,0.167264741603851,3.845251,3.8338465,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3474427_,Relapse,RelapseFree,20,20,1.02224003552897,0.148272032045544,33.1091129689027,0.883027446581223,-0.40364970319363,0.46711770319363,3.636911,3.605177,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3293187_AIFM2,Relapse,RelapseFree,20,20,1.01184759013694,0.147730334329656,34.761729594364,0.883409166755973,-0.216569024069501,0.250553024069501,5.1034845,5.0864925,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3529725_REC8,Relapse,RelapseFree,20,20,-1.0116890953487,-0.147586405767518,37.983719813756,0.883449836676225,-0.246742942077259,0.213210942077258,5.0520285,5.0687945,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3854877_JUND,Relapse,RelapseFree,20,20,1.01031137788156,0.147465721913224,35.7449352000812,0.883593102561456,-0.18879463582163,0.21839463582163,5.383361,5.368561,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2489071_TET3,Relapse,RelapseFree,20,20,-1.00906387379158,-0.147380954024421,37.1427195823523,0.883628467415494,-0.191958802044998,0.165923802044998,4.850135,4.8631525,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2753994_C4orf41,Relapse,RelapseFree,20,20,-1.01809698456125,-0.147307927306704,36.7556193176768,0.883694062040464,-0.381860585904131,0.33011058590413,5.25482,5.280695,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2429842_CD58,Relapse,RelapseFree,20,20,1.02435479996544,0.147322369547044,34.0357042586385,0.883746830466167,-0.444150394759526,0.513581394759526,5.1264925,5.091777,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2592598_TMEFF2,Relapse,RelapseFree,20,20,-1.0103372891097,-0.147171434419308,37.0549964662196,0.883794557518521,-0.219096146331315,0.189422146331315,3.279114,3.293951,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3260099_C10orf28,Relapse,RelapseFree,20,20,-1.01695757872346,-0.147105230804155,37.8152096053,0.883830470658336,-0.358161104196142,0.309642104196143,5.4500035,5.474263,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3998632_PNPLA4,Relapse,RelapseFree,20,20,-1.02844525496821,-0.147089257109987,36.1030403525163,0.883879911502632,-0.59834865049169,0.517418650491689,5.6469495,5.6874145,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2553730_MTIF2,Relapse,RelapseFree,20,20,1.02970815532217,0.146909827574449,37.9282150956403,0.883981327773902,-0.539799178559625,0.624270178559625,6.354235,6.3119995,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3334446_KCNK4,Relapse,RelapseFree,20,20,-1.00854537986658,-0.146764356900806,37.9985364058448,0.884093932216972,-0.181605220767869,0.157053220767869,5.173815,5.186091,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2361488_RHBG,Relapse,RelapseFree,20,20,1.00575018267422,0.146901272146251,32.1463204897229,0.884127390202982,-0.10640709725889,0.12295109725889,4.345162,4.33689,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3685329_PALB2,Relapse,RelapseFree,20,20,-1.02676320382288,-0.146649750905173,36.329350734793,0.884219266230652,-0.564890357963348,0.488683357963348,5.2002615,5.238365,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3189422_FAM125B,Relapse,RelapseFree,20,20,-1.00954764541318,-0.14641128078214,37.1454674853632,0.88438844161989,-0.203403407209067,0.175985407209068,5.073082,5.086791,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2947805_OR11A1,Relapse,RelapseFree,20,20,1.00846184441511,0.146328795034028,37.4501589524684,0.884446684962411,-0.156104426512861,0.180417426512861,2.6534035,2.641247,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3325307_ELP4,Relapse,RelapseFree,20,20,1.01594126680124,0.146353768264383,34.7015025039364,0.884489042487343,-0.293780383610164,0.339414383610165,3.874017,3.8512,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2902804_C2,Relapse,RelapseFree,20,20,-1.01930089907153,-0.146297332265252,35.7859301615519,0.884507702354004,-0.409996084469985,0.354836084469986,5.199093,5.226673,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3839718_CD33,Relapse,RelapseFree,20,20,1.01081711703693,0.14628756378,35.3079568562691,0.884526428557172,-0.199817654025394,0.230861654025394,5.292464,5.276942,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3475383_HPD,Relapse,RelapseFree,20,20,-1.01203416891177,-0.146146369006845,37.9980200702312,0.884578431974397,-0.256313232781762,0.221797232781762,6.0577755,6.0750335,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3937943_FLJ42953,Relapse,RelapseFree,20,20,-1.017514603229,-0.145999732576177,37.9511835192402,0.884694347486918,-0.372393997614546,0.322294997614546,5.3006105,5.32566,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3768880_ABCA10,Relapse,RelapseFree,20,20,-1.01106797908337,-0.145941681328874,37.4413557751415,0.884750341320572,-0.236263499391492,0.204503499391493,2.4732495,2.4891295,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2318170_RNF207,Relapse,RelapseFree,20,20,-1.01241935945522,-0.145927285105615,37.9178684951392,0.884751824638325,-0.264854364805503,0.229240364805504,5.476257,5.494064,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3499132_ITGBL1,Relapse,RelapseFree,20,20,1.03716181727336,0.145794529164595,37.8150718374562,0.884858002168994,-0.678410093493201,0.7836920934932,5.6143135,5.5616725,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3261820_TRIM8,Relapse,RelapseFree,20,20,1.01288157101129,0.145829344120986,33.8272006690896,0.884921656325424,-0.238913928190258,0.275844928190259,4.6967265,4.678261,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2545653_MPV17,Relapse,RelapseFree,20,20,-1.02712516605178,-0.145623352676262,37.6093687225879,0.884996426718487,-0.575562814326557,0.498338814326557,6.377014,6.415626,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3481700_C1QTNF9,Relapse,RelapseFree,20,20,-1.02511872047764,-0.145667226275218,34.3218511824262,0.885036248622558,-0.534948907365253,0.463366907365254,2.847497,2.883288,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3951136_RPL23AP82,Relapse,RelapseFree,20,20,1.02249904804023,0.145501076221089,36.1821132958641,0.885122831058502,-0.415247210820398,0.479446210820398,3.958767,3.9266675,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3471374_PPP1CC,Relapse,RelapseFree,20,20,-1.02457564267548,-0.145446930190508,37.053553604714,0.885146356092913,-0.522949950977241,0.45289695097724,8.6517515,8.686778,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3044597_PDE1C,Relapse,RelapseFree,20,20,1.00816271144552,0.14542130912992,35.3523063063002,0.885204226731155,-0.151945185399937,0.175402185399938,3.5432095,3.531481,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3391816_USP28,Relapse,RelapseFree,20,20,1.01885871002287,0.145410018700446,33.6094582644955,0.885255730337488,-0.349915309717046,0.403823309717046,4.68972,4.662766,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3241316_ZEB1,Relapse,RelapseFree,20,20,-1.03084148282844,-0.145296252270771,30.712026251123,0.885426368655773,-0.659189763499243,0.571544763499242,6.1147445,6.158567,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2536298_2.Sep,Relapse,RelapseFree,20,20,-1.02001049760122,-0.144910290277557,37.7525008310442,0.885552588920114,-0.427987956235314,0.370819956235315,7.7710995,7.7996835,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3789442_WDR7,Relapse,RelapseFree,20,20,-1.01500406128111,-0.144914765822946,36.4040157353237,0.885577529512721,-0.322061000420787,0.279090000420787,4.892962,4.9144475,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3722700_NAGS,Relapse,RelapseFree,20,20,-1.00892294853277,-0.144880498540372,37.471654438092,0.885581705050933,-0.19197506191864,0.166343061918641,5.719226,5.732042,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3759824_SH3D20,Relapse,RelapseFree,20,20,1.0124130436743,0.144871087592587,37.4038709745226,0.885590486019021,-0.231037258196004,0.266633258196004,5.041543,5.023745,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2479510_DYNC2LI1,Relapse,RelapseFree,20,20,1.013242151207,0.144819527784842,36.7992145258657,0.885643642181628,-0.246608045079581,0.28456604507958,4.0612925,4.0423135,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3911795_ATP5E,Relapse,RelapseFree,20,20,1.03304994066511,0.144710379464808,37.9159909708495,0.885706038777957,-0.609374924466233,0.703194924466232,6.7575905,6.7106805,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2932219_OPRM1,Relapse,RelapseFree,20,20,1.00750674691354,0.144695684855752,37.9795609339004,0.885716283628651,-0.140165843802718,0.161744843802718,3.789605,3.7788155,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3906821_C20orf111,Relapse,RelapseFree,20,20,-1.0331326484038,-0.144682586901726,37.8637379178841,0.885728886750622,-0.705082573283694,0.611031573283694,5.8464645,5.89349,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3359230_C11orf21,Relapse,RelapseFree,20,20,1.01046195241495,0.144677612935823,37.8121961562116,0.885733829432369,-0.195115899682811,0.225145899682811,4.5462375,4.5312225,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2596689_FAM119A,Relapse,RelapseFree,20,20,-1.0127369536793,-0.144639439314885,36.0308414332436,0.885801600848279,-0.274281522577799,0.237762522577799,4.901424,4.9196835,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2902463_BAT2,Relapse,RelapseFree,20,20,-1.00914920783267,-0.144503617360685,37.2519812383772,0.885881771308847,-0.197336123892586,0.171057123892587,6.1811895,6.194329,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3983324_KLHL4,Relapse,RelapseFree,20,20,1.00855481736095,0.144480759950808,36.1052493364801,0.885924337692329,-0.160202246914711,0.184781246914711,2.4591545,2.446865,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3757138_KRT9,Relapse,RelapseFree,20,20,1.00798313451957,0.144263531631948,37.8404289997984,0.886057975919885,-0.149525903711128,0.172468903711128,3.9441535,3.932682,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3346584_BIRC2,Relapse,RelapseFree,20,20,1.01680885542967,0.14426032612354,37.6750640777095,0.886063837982164,-0.313517876414632,0.361614876414632,5.943295,5.9192465,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2903777_GGNBP1,Relapse,RelapseFree,20,20,-1.01179569087947,-0.144488128069893,29.7262187211383,0.886090201125699,-0.256138446036345,0.222302446036345,4.876322,4.89324,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3631794_MYO9A,Relapse,RelapseFree,20,20,-1.01622544995902,-0.144217761058911,34.2983519285617,0.886172597124468,-0.350327354892676,0.303886354892677,4.51491,4.5381305,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2576554_FAM128A,Relapse,RelapseFree,20,20,1.02014307197866,0.144207501366478,32.2903132009018,0.886232902530717,-0.377483163518372,0.435026163518371,6.848526,6.8197545,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3965536_MLC1,Relapse,RelapseFree,20,20,1.00725013580398,0.144059645333761,36.8774134562048,0.886237759269835,-0.136179413026979,0.157023413026979,5.1003385,5.0899165,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2407478_FHL3,Relapse,RelapseFree,20,20,1.01190124554626,0.144256963794813,28.8775892008746,0.886299614403872,-0.224967863706226,0.259104863706225,3.840922,3.8238535,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3784468_ZNF397,Relapse,RelapseFree,20,20,-1.01025010397245,-0.143860047518392,37.7766186596502,0.886375687529566,-0.221786558413799,0.192361558413797,4.7774885,4.792201,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3226287_,Relapse,RelapseFree,20,20,1.01648188165242,0.143960690589348,32.1963429225914,0.88642883144747,-0.310038291009888,0.357207291009888,4.4036485,4.380064,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2934131_ACAT2,Relapse,RelapseFree,20,20,1.03456264059703,0.143779038818272,37.6576280067271,0.886441625233874,-0.641395801121616,0.739437801121617,6.2069365,6.1579155,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3097208_UBE2V2,Relapse,RelapseFree,20,20,1.02889231779204,0.143698886592065,37.8843632192298,0.886499914904871,-0.537859905807303,0.620043905807303,7.83289,7.791798,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3939498_SLC2A11,Relapse,RelapseFree,20,20,-1.00637361263151,-0.143674414210187,37.8922792339862,0.886518949717155,-0.138328380495093,0.119996380495092,4.523675,4.532841,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2950384_COL11A2,Relapse,RelapseFree,20,20,1.00687424002107,0.143659062206272,37.3198343347996,0.886542625130149,-0.129474793129176,0.149241793129176,5.300706,5.2908225,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3485786_RFXAP,Relapse,RelapseFree,20,20,1.00934683280313,0.143764053371353,33.4880802433779,0.886548437004248,-0.176417895025219,0.20326189502522,4.186775,4.173353,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3722355_RND2,Relapse,RelapseFree,20,20,1.00995044056397,0.143685019888872,34.6686513770026,0.886581155634933,-0.187608416063635,0.216177416063636,4.0431325,4.028848,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3029030_CASP2,Relapse,RelapseFree,20,20,-1.01613353072479,-0.143504099405892,37.8206174859185,0.886653962997872,-0.348868449181762,0.302688449181761,6.3070295,6.3301195,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3319898_ZNF143,Relapse,RelapseFree,20,20,1.01910273792098,0.143585955888733,34.5475257540724,0.886661704567261,-0.358858672451648,0.413457672451648,5.373276,5.3459765,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3844704_RNF126,Relapse,RelapseFree,20,20,1.00973310019777,0.14359299595959,33.27711150732,0.886687907789044,-0.18395574832062,0.21190374832062,6.0660425,6.0520685,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2390180_TRIM58,Relapse,RelapseFree,20,20,-1.00801876786345,-0.143484251996613,36.7680736885334,0.886691256177471,-0.174270497269468,0.151225497269469,4.559541,4.5710635,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2376548_MFSD4,Relapse,RelapseFree,20,20,1.01204118382239,0.143507086167677,35.2367524084877,0.886707275025444,-0.226953291117714,0.261489291117715,4.243738,4.22647,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2689208_NAA50,Relapse,RelapseFree,20,20,1.02270637618914,0.143390311697291,37.1129163532577,0.886757670827637,-0.42527969169893,0.490063691698929,8.1310035,8.0986115,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2855501_HMGCS1,Relapse,RelapseFree,20,20,1.0312356186213,0.143358039663322,37.9484868787063,0.886765963106776,-0.582270110656021,0.671018110656021,6.4695865,6.4252125,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3632424_HCN4,Relapse,RelapseFree,20,20,-1.00778961855291,-0.143311794579602,36.468495352876,0.886832894107114,-0.169544170237715,0.147155170237714,4.431509,4.4427035,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3360505_OR51B2,Relapse,RelapseFree,20,20,-1.01129577088875,-0.143064415251974,36.523546787213,0.887025689983729,-0.245814250257757,0.213404250257757,4.250099,4.266304,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2899519_ABT1,Relapse,RelapseFree,20,20,1.01202119145531,0.142976142555067,36.277308466139,0.887100224461309,-0.227235194946267,0.261714194946266,5.233362,5.2161225,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2951300_TAF11,Relapse,RelapseFree,20,20,1.01945069349259,0.142919203508809,36.5491522267283,0.887139011656197,-0.366384541722717,0.421968541722717,6.1158465,6.0880545,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3360136_OR52B4,Relapse,RelapseFree,20,20,-1.02576553236626,-0.142869750867314,37.6718243005132,0.887154489118309,-0.556884947846983,0.483482947846983,3.1304035,3.1671045,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3861413_MAP4K1,Relapse,RelapseFree,20,20,1.0070672311936,0.142853017491927,37.9836827636684,0.887161385281334,-0.133821101901155,0.154141101901155,4.059978,4.049818,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2379665_PROX1,Relapse,RelapseFree,20,20,1.02101743355856,0.142584588224548,36.9705699545212,0.887392521675852,-0.396424310515658,0.456439310515658,4.3749665,4.344959,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2755593_TRIML1,Relapse,RelapseFree,20,20,-1.01030857670751,-0.142487500186003,37.9823285845731,0.887448129910199,-0.225013693903642,0.195421693903641,3.3713105,3.3861065,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2809793_GZMK,Relapse,RelapseFree,20,20,-1.01267763846432,-0.142341506038663,37.9159253908434,0.88756396739342,-0.276680367649648,0.240330367649648,3.0093475,3.0275225,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3286602_CXCL12,Relapse,RelapseFree,20,20,-1.01146331822464,-0.142437525855256,33.6217653362414,0.887584585755437,-0.251158002466467,0.218270002466467,4.5749685,4.5914125,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3723378_FMNL1,Relapse,RelapseFree,20,20,1.00733915674304,0.142254629274627,37.5493545351845,0.887639444722318,-0.139637292039465,0.160736292039464,5.0497635,5.039214,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2374956_TIMM17A,Relapse,RelapseFree,20,20,-1.02683188497876,-0.142208192746974,37.9685518945649,0.887667505367468,-0.582008053857087,0.505608053857085,7.6350775,7.6732775,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2442911_GPR161,Relapse,RelapseFree,20,20,1.00647581109756,0.142240185392039,36.2401283063022,0.88767814539384,-0.123436772017856,0.142061772017856,4.271291,4.2619785,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3182199_C9orf30,Relapse,RelapseFree,20,20,-1.02465412076071,-0.142170483977803,37.5285337328765,0.887705869071322,-0.535666316909583,0.465392316909583,6.618201,6.653338,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2647073_CPB1,Relapse,RelapseFree,20,20,-1.00708782375559,-0.142200932796536,35.2263869812217,0.887731506733951,-0.155624787652544,0.135245787652544,3.0640585,3.074248,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3331658_OR9Q1,Relapse,RelapseFree,20,20,-1.01388638881645,-0.142140794725392,37.3932122461313,0.887731899331976,-0.303409406370641,0.263617406370641,1.9696535,1.9895495,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3382319_GDPD5,Relapse,RelapseFree,20,20,1.00655708895812,0.142104225528841,36.5483665438175,0.887778153801659,-0.125070454788401,0.143928454788401,5.16502,5.155591,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2394726_PLEKHG5,Relapse,RelapseFree,20,20,1.007530491109,0.142064280683952,37.4625570511661,0.887790510052834,-0.143482406879443,0.165129406879443,4.7456945,4.734871,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2865050_RPS23,Relapse,RelapseFree,20,20,1.02315910010107,0.142076009398811,36.7699408908936,0.887795598113023,-0.438127774470607,0.504188774470605,9.401969,9.3689385,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3607332_ACAN,Relapse,RelapseFree,20,20,1.00641756018809,0.142089845663756,36.0367151395364,0.887800469886542,-0.122494821120573,0.140952821120574,3.94091,3.931681,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3273667_ADARB2,Relapse,RelapseFree,20,20,1.00632199414297,0.142043135480399,36.4910654679324,0.887827285625575,-0.120663080161293,0.138847080161293,5.34107,5.331978,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3725392_CALCOCO2,Relapse,RelapseFree,20,20,1.01755762666863,0.142002891748311,37.6276609726795,0.887835337568864,-0.332981317946739,0.383202317946738,6.9203515,6.895241,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3454821_SMAGP,Relapse,RelapseFree,20,20,-1.02409389767113,-0.141981996068941,35.6587347598085,0.887893396199956,-0.525143528367956,0.456447528367957,7.0320225,7.0663705,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3726465_RSAD1,Relapse,RelapseFree,20,20,-1.00797894244428,-0.141907988184514,37.8359018770036,0.887905632435572,-0.175050354552231,0.15211935455223,5.6861215,5.697587,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2496727_MAP4K4,Relapse,RelapseFree,20,20,1.01842765450811,0.14192584592275,34.6739719462786,0.88796002513098,-0.350600736761172,0.403287736761171,6.322162,6.2958185,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2779163_ADH6,Relapse,RelapseFree,20,20,1.02273012414724,0.141889733016076,35.1697058924642,0.887976806427317,-0.43142703131602,0.49627803131602,3.693387,3.6609615,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3347658_ATM,Relapse,RelapseFree,20,20,1.01855861113478,0.141862415631774,35.9641863696319,0.887980409396933,-0.352748104045743,0.405806104045743,4.8321125,4.8055835,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3981592_CDX4,Relapse,RelapseFree,20,20,1.0110918072074,0.141778391647858,37.9975026812,0.888004111804854,-0.211315818897247,0.243143818897247,2.7396385,2.7237245,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3902609_PDRG1,Relapse,RelapseFree,20,20,-1.02108360708859,-0.141739452635415,37.9885035792467,0.888034837116689,-0.460022896822484,0.399820896822484,5.7517935,5.7818945,0,two.sided,Welch Two Sample t-test,0.998325515159334
X4024685_SLITRK4,Relapse,RelapseFree,20,20,-1.00935068075298,-0.141742638989658,37.5408832201329,0.888041236418136,-0.20527854873561,0.178423548735609,3.1710205,3.184448,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2362157_CD1D,Relapse,RelapseFree,20,20,1.00953609935499,0.141735547546639,37.8046418589846,0.888041530486086,-0.181909254679369,0.20929425467937,5.3083925,5.2947,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3338424_FADD,Relapse,RelapseFree,20,20,-1.00848770820868,-0.141803091622814,34.9680405629164,0.88804938897208,-0.186766067627142,0.162379067627143,5.910412,5.9226055,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2421753_GTF2B,Relapse,RelapseFree,20,20,1.03416974213271,0.14172285116509,37.6318806467347,0.888054933261489,-0.644146363057058,0.741092363057057,7.230588,7.182115,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2679299_ID2B,Relapse,RelapseFree,20,20,1.02110271682044,0.141723083043823,35.4317873402068,0.888101515289412,-0.401251680780693,0.461507680780692,1.5152645,1.4851365,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3333811_SLC22A10,Relapse,RelapseFree,20,20,-1.00779136492075,-0.141513078311311,36.6402501974416,0.888239851547039,-0.171569445232238,0.149175445232238,2.7782615,2.7894585,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3868963_ETFB,Relapse,RelapseFree,20,20,1.01802818200837,0.141576482267599,34.3369361490963,0.888241940488536,-0.344109179776234,0.395664179776232,6.832158,6.8063805,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2340186_RAVER2,Relapse,RelapseFree,20,20,1.01695370177382,0.141650011535442,32.0706471518526,0.888242546413295,-0.324489448368266,0.372997448368267,5.8839915,5.8597375,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3190339_COQ4,Relapse,RelapseFree,20,20,1.00713738724125,0.141413428942691,34.8588415795389,0.888357446328921,-0.137058875648201,0.157579875648201,5.8431235,5.832863,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2610317_C3orf10,Relapse,RelapseFree,20,20,-1.02617053049112,-0.141362868711347,36.1873488878857,0.88836732553451,-0.571883955670394,0.497342955670394,7.0766,7.1138705,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3188205_OR1L3,Relapse,RelapseFree,20,20,-1.01419249243538,-0.141389193327383,33.5533862584487,0.888407989041303,-0.312707780843983,0.272044780843983,2.064044,2.0843755,0,two.sided,Welch Two Sample t-test,0.998325515159334
